***************** Episode: 00 | Action: [0.85322684 0.08043711 0.05577299], Reward: 6.0538461538461545
396 | Action: [-0.19319373  0.17459753  0.00413802], Reward: 103.15714285714421
495 | Action: [-0.82012707  0.09285346  0.00268941], Reward: 109.86843853820788
594 | Action: [-0.44415635  0.27737337  0.00902726], Reward: 159.7691029900358
693 | Action: [0.1803598  0.17774396 0.00611938], Reward: 256.1813953488407
792 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 326.015614617941
891 | Action: [-0.35480493  0.14240173  0.00285698], Reward: 316.1156146179388
990 | Action: [-0.3129489   0.17184648  0.00367239], Reward: 306.2156146179365
1089 | Action: [-0.409933    0.13200031  0.00308207], Reward: 296.3156146179343
1188 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 286.415614617932
Episode took: 37.38320589065552 seconds
***************** Episode: 260 | Action: [0.88062716 0.08062687 0.06568751], Reward: 6.229113924050633
99 | Action: [-0.34218538  0.08421614  0.00280686], Reward: 34.30379746835438
198 | Action: [0.08838563 0.17020305 0.00967422], Reward: 106.68227848101286
297 | Action: [-0.2882244   0.23581386  0.01033567], Reward: 198.04810126582387
396 | Action: [-0.4083354   0.14491287  0.01459153], Reward: 248.2746835443057
495 | Action: [-0.06842528  0.06538005  0.00308022], Reward: 244.70379746835692
594 | Action: [-0.44985947  0.17294487  0.00475496], Reward: 247.4620253164588
693 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 294.5240506329124
792 | Action: [0.41061637 0.22529946 0.00555143], Reward: 284.62405063291015
891 | Action: [-0.39099336  0.12324084  0.00132132], Reward: 274.7240506329079
990 | Action: [0.2286243  0.49814102 0.01553632], Reward: 267.98860759493095
1089 | Action: [-0.16926757  0.1746017   0.00422584], Reward: 258.0886075949287
1188 | Action: [0.31278887 0.26309353 0.00700584], Reward: 248.1886075949287
Episode took: 37.88372492790222 seconds
***************** Episode: 270 | Action: [0.7848187  0.07073727 0.05391451], Reward: 5.81715976331361
99 | Action: [-0.40090176  0.15410885  0.00135326], Reward: 31.420118343195227
198 | Action: [-0.84144276  0.08502358  0.00108237], Reward: 98.44319526627233
297 | Action: [-0.1889613   0.15319303  0.0025604 ], Reward: 165.46627218934998
396 | Action: [0.19763143 0.352561   0.01114873], Reward: 256.1579881656823
495 | Action: [-0.409933    0.13200031  0.00308207], Reward: 284.71952662721867
594 | Action: [-0.3129489   0.17184648  0.00367239], Reward: 274.8195266272164
693 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 264.91952662721417
792 | Action: [-0.35462314  0.14255413  0.00285093], Reward: 255.0195266272122
891 | Action: [-0.30533996  0.17423895  0.00367088], Reward: 245.11952662721276
990 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 235.21952662721333
1089 | Action: [-0.33361673  0.1611341   0.00359869], Reward: 225.3195266272139
1188 | Action: [-0.3129489   0.17184648  0.00367239], Reward: 215.41952662721445
Episode took: 39.49639868736267 seconds
***************** Episode: 280 | Action: [0.8019949  0.06533982 0.04693143], Reward: 6.942253521126761
99 | Action: [-0.3030524   0.13630371  0.00184693], Reward: 39.29577464788728
198 | Action: [-0.305278    0.07904445  0.00470665], Reward: 117.42394366197212
297 | Action: [0.00858944 0.2918428  0.0119136 ], Reward: 216.67887323943773
396 | Action: [-0.70189685  0.15015821  0.00076801], Reward: 333.5394366197186
495 | Action: [-0.08567002  0.13512781  0.00427051], Reward: 411.6676056338011
594 | Action: [-0.43243968  0.09388722  0.00311833], Reward: 401.76760563379884
693 | Action: [-0.18937148  0.08511503  0.00301654], Reward: 391.8676056337966
792 | Action: [0.31737155 0.38200694 0.01301324], Reward: 431.2633802816818
891 | Action: [0.33010295 0.17191337 0.00761903], Reward: 530.5183098591443
990 | Action: [0.31279698 0.14544298 0.00451497], Reward: 647.3788732394221
1089 | Action: [-0.3327377   0.15867059  0.00353866], Reward: 648.0422535211098
1188 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 638.1422535211076
Episode took: 39.96647596359253 seconds
***************** Episode: 290 | Action: [0.8843604  0.07516812 0.06208987], Reward: 6.522516556291391
99 | Action: [0.5993538  0.17684361 0.00764655], Reward: 39.66887417218537
198 | Action: [-0.37037447  0.34658107  0.01432575], Reward: 109.23907284768242
297 | Action: [0.09978442 0.12801036 0.00244592], Reward: 201.98807947019935
396 | Action: [-0.33360216  0.16206227  0.00360576], Reward: 198.7105960264913
495 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 188.81059602649185
594 | Action: [-0.39064968  0.15763651  0.0036992 ], Reward: 178.9105960264924
693 | Action: [-0.33361673  0.1611341   0.00359869], Reward: 169.01059602649298
792 | Action: [-0.35462314  0.14255413  0.00285093], Reward: 159.11059602649354
891 | Action: [-0.3129489   0.17184648  0.00367239], Reward: 149.2105960264941
990 | Action: [-0.35480493  0.14240173  0.00285698], Reward: 139.31059602649466
1089 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 129.41059602649523
1188 | Action: [-0.33382633  0.16199583  0.00360378], Reward: 119.51059602649579
Episode took: 39.67857313156128 seconds
***************** Episode: 300 | Action: [0.6738928  0.20658396 0.06971811], Reward: 6.844444444444445
99 | Action: [-0.1301259   0.21604155  0.00798553], Reward: 42.083333333333265
198 | Action: [-0.14079875  0.27866307  0.00473996], Reward: 105.10000000000034
297 | Action: [-0.01288825  0.3938131   0.00704716], Reward: 109.08888888888981
396 | Action: [-0.11293929  0.21600515  0.00362406], Reward: 106.13333333333483
495 | Action: [0.37248456 0.3813729  0.00690655], Reward: 120.538888888891
594 | Action: [-0.30992928  0.1675925   0.00374681], Reward: 141.88888888889161
693 | Action: [-0.40624487  0.15288015  0.00237744], Reward: 131.98888888889218
792 | Action: [0.11941969 0.09196763 0.00628088], Reward: 122.08888888889274
891 | Action: [-0.20065822  0.17551316  0.00402523], Reward: 126.07777777778222
990 | Action: [-0.64770484  0.20202698  0.0077709 ], Reward: 133.53888888889392
1089 | Action: [-0.24204008  0.05692355  0.00311967], Reward: 123.63888888889448
1188 | Action: [-6.4108801e-01  8.8526919e-02  4.1366986e-04], Reward: 113.73888888889505
Episode took: 39.51418423652649 seconds
***************** Episode: 310 | Action: [0.77385706 0.07380334 0.04877716], Reward: 6.372491909385114
99 | Action: [-0.6945177   0.16393651  0.00168391], Reward: 35.30744336569575
198 | Action: [-0.43356985  0.1750327   0.00272525], Reward: 112.78608414239518
297 | Action: [0.24659765 0.3316853  0.01294051], Reward: 199.9734627831723
396 | Action: [-0.30605492  0.1782209   0.00375751], Reward: 222.43592233009835
495 | Action: [-0.22352417  0.09827353  0.00314081], Reward: 212.5359223300989
594 | Action: [0.06275442 0.15905747 0.01039466], Reward: 202.63592233009948
693 | Action: [-0.3129489   0.17184648  0.00367239], Reward: 225.09838187702553
792 | Action: [-0.3357727   0.16032858  0.00357568], Reward: 215.1983818770261
891 | Action: [0.72782606 0.2738826  0.01172953], Reward: 205.29838187702666
990 | Action: [-0.22453584  0.3910939   0.01372831], Reward: 227.7608414239527
1089 | Action: [0.04850077 0.2858225  0.00305512], Reward: 302.0032362459578
1188 | Action: [-0.3784705   0.24782228  0.0044267 ], Reward: 308.2844660194183
Episode took: 38.21723508834839 seconds
***************** Episode: 320 | Action: [0.34905267 0.3434942  0.05258438], Reward: 6.611409395973155
99 | Action: [-0.17681102  0.2282997   0.00783048], Reward: 40.335570469798604
198 | Action: [-0.9135132   0.1889482   0.00209662], Reward: 110.97248322147679
297 | Action: [-0.6280516   0.12491085  0.00298827], Reward: 134.6295302013431
396 | Action: [-0.20012942  0.18099691  0.00393021], Reward: 134.79664429530337
495 | Action: [0.18771353 0.3947275  0.01043223], Reward: 138.3194630872502
594 | Action: [-0.3146168   0.17155622  0.00380238], Reward: 155.2651006711433
693 | Action: [-0.2112718   0.21978712  0.00238078], Reward: 145.36510067114386
792 | Action: [0.38364407 0.20769687 0.00226382], Reward: 135.46510067114443
891 | Action: [-0.09107395  0.1864431   0.00440158], Reward: 138.98791946309126
990 | Action: [-0.09513918  0.1473587   0.0050538 ], Reward: 139.15503355705152
1089 | Action: [0.44779897 0.07252903 0.0026055 ], Reward: 129.2550335570521
1188 | Action: [-0.6044711   0.16973886  0.00274401], Reward: 119.35503355705265
Episode took: 37.06522297859192 seconds
***************** Episode: 330 | Action: [0.8669349 0.08691   0.0559601], Reward: 6.656756756756757
99 | Action: [-0.7366229   0.13771787  0.00120181], Reward: 37.297297297297256
198 | Action: [0.6500804  0.13261887 0.00620572], Reward: 115.23513513513534
297 | Action: [-0.8949973   0.12485197  0.00131192], Reward: 199.92972972973064
396 | Action: [-0.48509416  0.16218728  0.01055161], Reward: 247.46216216216376
495 | Action: [-0.35147092  0.34035817  0.00189809], Reward: 251.07567567567662
594 | Action: [-0.466711    0.04492748  0.0013793 ], Reward: 241.17567567567718
693 | Action: [-0.1945887   0.17625609  0.00402566], Reward: 258.30270270270387
792 | Action: [-0.5296093   0.13841693  0.00090745], Reward: 251.78108108108216
891 | Action: [-8.8274670e-01  9.0643547e-02  5.3277187e-04], Reward: 241.88108108108273
990 | Action: [-0.20972036  0.17974031  0.00812884], Reward: 259.0081081081103
1089 | Action: [-0.12716895  0.304575    0.00696311], Reward: 350.45945945945965
1188 | Action: [-9.6747971e-01  2.6577944e-01  9.6165674e-04], Reward: 455.4243243243225
Episode took: 38.43372917175293 seconds
***************** Episode: 340 | Action: [0.8608097  0.07575659 0.05699157], Reward: 7.504562737642586
99 | Action: [-0.72353405  0.11194199  0.00177029], Reward: 43.23193916349804
198 | Action: [0.289181   0.11964291 0.006961  ], Reward: 113.17984790874569
297 | Action: [-0.8972889   0.12017287  0.00134601], Reward: 194.53460076045738
396 | Action: [-0.73190403  0.2378875   0.00205502], Reward: 310.1098859315594
495 | Action: [-0.35462314  0.14255413  0.00285093], Reward: 353.4418250950553
594 | Action: [0.34869534 0.0708345  0.00342392], Reward: 343.54182509505307
693 | Action: [0.50561345 0.14696465 0.00701009], Reward: 356.4555133079786
792 | Action: [-0.21604401  0.16906637  0.00408778], Reward: 414.9965779467597
891 | Action: [-0.8495939  0.0427134  0.0017859], Reward: 405.09657794675746
990 | Action: [0.47621825 0.15814061 0.00974436], Reward: 406.6034220532191
1089 | Action: [-0.08213783  0.18767944  0.00442132], Reward: 411.91254752850205
1188 | Action: [-0.7390665   0.13116486  0.00154807], Reward: 421.0239543726063
Episode took: 38.293524980545044 seconds
***************** Episode: 350 | Action: [0.48774675 0.2859832  0.06149736], Reward: 8.949773755656109
99 | Action: [-0.17963442  0.22931209  0.00776999], Reward: 57.873303167420715
198 | Action: [0.3207369  0.13930596 0.00266554], Reward: 161.09547511312266
297 | Action: [-8.0639964e-01  7.5779475e-02  6.0281157e-04], Reward: 173.81990950226356
396 | Action: [-0.17940222  0.2107622   0.00350952], Reward: 177.49457013574832
495 | Action: [-0.36635587  0.29550126  0.01068629], Reward: 203.79366515837341
594 | Action: [-0.33361673  0.1611341   0.00359869], Reward: 225.56787330317044
693 | Action: [-0.30156645  0.17547907  0.00366953], Reward: 215.667873303171
792 | Action: [0.40915576 0.17958058 0.00553482], Reward: 205.76787330317157
891 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 195.86787330317213
990 | Action: [0.78975713 0.16784875 0.0069885 ], Reward: 185.9678733031727
1089 | Action: [-0.0648526   0.19079731  0.00451899], Reward: 176.06787330317326
1188 | Action: [-0.5625857   0.16369313  0.00159368], Reward: 170.6927601810019
Episode took: 37.11535406112671 seconds
***************** Episode: 360 | Action: [0.91525245 0.1050107  0.07685158], Reward: 7.017437722419929
99 | Action: [-0.04337014  0.13213556  0.00436791], Reward: 39.822064056939446
198 | Action: [-0.3960554   0.10903826  0.00347124], Reward: 122.44875444839896
297 | Action: [-0.4152026   0.13126367  0.01362449], Reward: 212.1928825622786
396 | Action: [-0.9244148   0.12126337  0.00309568], Reward: 323.28932384341635
495 | Action: [-0.5053627   0.11443558  0.00360488], Reward: 341.85907473309385
594 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 331.9590747330916
693 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 322.05907473308935
792 | Action: [-0.33361673  0.1611341   0.00359869], Reward: 312.1590747330871
891 | Action: [-0.3034488   0.17485486  0.00367027], Reward: 302.25907473308484
990 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 292.3590747330826
1089 | Action: [-0.281663    0.18213946  0.00366177], Reward: 282.45907473308034
1188 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 272.5590747330781
Episode took: 38.2180233001709 seconds
***************** Episode: 370 | Action: [0.861566   0.0635304  0.05018437], Reward: 6.749315068493151
99 | Action: [0.3454854  0.1804803  0.00349181], Reward: 37.94520547945201
198 | Action: [-0.15829639  0.23318261  0.00810308], Reward: 120.51095890410996
297 | Action: [-0.2656915   0.37122667  0.00984098], Reward: 216.77534246575402
396 | Action: [-0.2129705   0.16917199  0.0040987 ], Reward: 261.66986301369894
495 | Action: [-0.35462314  0.14255413  0.00285093], Reward: 251.76986301369791
594 | Action: [0.24726436 0.33495545 0.00620054], Reward: 248.7191780821916
693 | Action: [0.22690408 0.43707258 0.0134378 ], Reward: 307.3123287671217
792 | Action: [0.10161033 0.21786478 0.0094667 ], Reward: 410.426027397257
891 | Action: [0.26723415 0.13686006 0.00674518], Reward: 523.8136986301319
990 | Action: [-0.3129489   0.17184648  0.00367239], Reward: 602.9547945205395
1089 | Action: [0.15826708 0.17037717 0.00983219], Reward: 610.1780821917699
1188 | Action: [-0.52108204  0.17158493  0.00241871], Reward: 603.7027397260142
Episode took: 41.15033769607544 seconds
***************** Episode: 380 | Action: [0.8853459  0.09378364 0.0745617 ], Reward: 7.307407407407408
99 | Action: [-0.18998745  0.19745731  0.00212376], Reward: 41.851851851851784
198 | Action: [0.1778616  0.07486211 0.00627863], Reward: 131.95185185185227
297 | Action: [-0.90752363  0.156438    0.00182673], Reward: 233.1629629629637
396 | Action: [0.21426612 0.19918615 0.00384144], Reward: 312.1518518518507
495 | Action: [-0.6413829   0.12327188  0.003102  ], Reward: 302.25185185184847
594 | Action: [0.43881714 0.10651859 0.00580232], Reward: 292.3518518518462
693 | Action: [0.29971036 0.12065083 0.0073549 ], Reward: 304.67407407406614
792 | Action: [0.05133606 0.08233438 0.00330044], Reward: 346.6259259259156
891 | Action: [-0.31031546  0.17134918  0.00373951], Reward: 384.8740740740614
990 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 374.97407407405916
1089 | Action: [-0.3533607   0.14362398  0.00280894], Reward: 365.0740740740569
1188 | Action: [-0.00936537  0.13124809  0.00953523], Reward: 355.17407407405466
Episode took: 39.94786787033081 seconds
***************** Episode: 390 | Action: [0.84548014 0.06700203 0.06120428], Reward: 6.1305295950155765
99 | Action: [-0.39467815  0.09843568  0.00250817], Reward: 33.61370716510899
198 | Action: [0.3355553  0.101787   0.00797714], Reward: 101.595327102804
297 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 113.50218068535911
396 | Action: [0.00702328 0.12086969 0.00293125], Reward: 103.60218068535967
495 | Action: [0.3445648  0.32241225 0.00556102], Reward: 106.1632398753914
594 | Action: [-0.25572422  0.43964443  0.00967524], Reward: 152.3380062305322
693 | Action: [-0.2718317   0.16498612  0.00360562], Reward: 164.2448598130873
792 | Action: [-0.30533996  0.17423895  0.00367088], Reward: 154.34485981308785
891 | Action: [0.2990009  0.13429753 0.00791044], Reward: 160.02118380062737
990 | Action: [-0.19451766  0.4113108   0.01099848], Reward: 215.54174454829155
1089 | Action: [-0.16557892  0.28123295  0.00923924], Reward: 302.2149532710322
1188 | Action: [-0.30929318  0.14482176  0.0016113 ], Reward: 407.5797507788182
Episode took: 44.19797396659851 seconds
***************** Episode: 400 | Action: [0.6156158  0.21041673 0.06450014], Reward: 6.522516556291391
99 | Action: [-0.02324645  0.18781626  0.010658  ], Reward: 39.66887417218536
198 | Action: [-0.52978885  0.17193852  0.00575763], Reward: 109.23907284768242
297 | Action: [-0.03473475  0.0676946   0.00185185], Reward: 102.65033112582869
396 | Action: [-0.6226246   0.05551049  0.00170893], Reward: 105.99536423841205
495 | Action: [-0.41225004  0.10851146  0.00094488], Reward: 139.14172185430664
594 | Action: [-0.18461604  0.1369369   0.00553453], Reward: 162.35430463576407
693 | Action: [-0.39099202  0.1299944   0.00297056], Reward: 228.61324503311542
792 | Action: [-0.68669564  0.12302231  0.00230029], Reward: 218.71324503311598
891 | Action: [0.17608802 0.10060607 0.00369564], Reward: 208.81324503311654
990 | Action: [-0.00242239  0.1478427   0.00960682], Reward: 251.8933774834481
1089 | Action: [0.09555274 0.10807213 0.00329184], Reward: 334.7086092715259
1188 | Action: [-0.35805136  0.14150861  0.00288394], Reward: 334.7423841059608
Episode took: 40.19485116004944 seconds
***************** Episode: 410 | Action: [0.83900005 0.07079219 0.06053515], Reward: 7.504562737642586
99 | Action: [-0.88850087  0.13184272  0.00111016], Reward: 43.23193916349804
198 | Action: [0.2565709  0.20121156 0.01551447], Reward: 124.58669201520954
297 | Action: [-0.3069101   0.17806484  0.00375831], Reward: 141.30266159695918
396 | Action: [0.17829116 0.10114522 0.00400902], Reward: 135.20494296578104
